total_pop,pop_density,housing_density,County,hh_income,land_use,State,EPA_region,native_prop,Climate_Zone
22099,41.2,21.8,37131,30578,5,37,4,0.004570342549436626,Southeast
177772,233.1,89.4,37133,43561,4,37,4,0.0069639763292307,Southeast
133801,336.2,139.7,37135,52981,3,37,4,0.004260057847101292,Southeast
13144,39.1,22.4,37137,40561,4,37,4,0.005858186244674376,Southeast
40661,179.2,74.2,37139,44085,5,37,4,0.003467696318339441,Southeast
52217,60,30.7,37141,44338,3,37,4,0.005572897715303445,Southeast
13453,54.4,28.3,37143,43041,5,37,4,0.003047647364900022,Southeast
39464,100.6,46.4,37145,44668,3,37,4,0.006740320291911616,Southeast
168148,257.9,115,37147,38592,4,37,4,0.0034612365297238146,Southeast
20510,86.3,48.1,37149,43692,6,37,4,0.0035104826913700633,Southeast
141752,181.1,78,37151,40346,3,37,4,0.006715954624978837,Southeast
46639,98.4,43.8,37153,30439,5,37,4,0.0251506250134008,Southeast
134168,141.3,55.6,37155,29667,5,37,4,0.3838620237314412,Southeast
93643,165.6,77.3,37157,39231,3,37,4,0.003684204905865895,Southeast
138428,270.7,117.7,37159,43596,2,37,4,0.0033808189094691825,Southeast
67810,120.2,60.1,37161,35364,5,37,4,0.002521751953989087,Southeast
63431,67.1,28.8,37163,35740,6,37,4,0.020447415301666376,Southeast
36157,113.4,47.7,37165,29368,5,37,4,0.10880327460795973,Southeast
60585,153.3,68.6,37167,44802,5,37,4,0.003251629941404638,Southeast
47401,105.6,48.8,37169,42689,3,37,4,0.003291069808653826,Southeast
73673,138.4,63.3,37171,37294,5,37,4,0.0029725951162569734,Southeast
13981,26.5,16.5,37173,35071,6,37,4,0.27000929833345255,Southeast
33090,87.4,50.6,37175,39408,5,37,4,0.0028709579933514657,Southeast
4407,11.3,5.3,37177,32215,5,37,4,0.0038574994327206717,Southeast
201292,318.7,115.4,37179,63386,2,37,4,0.004048844464757666,Southeast
45422,179.2,79.2,37181,34025,5,37,4,0.003236317203117432,Southeast
900993,1078.8,445.2,37183,63770,1,37,4,0.004997819072956172,Southeast
20972,48.9,27.6,37185,30641,6,37,4,0.050066755674232306,Southeast
13228,38,18.6,37187,32716,6,37,4,0.0018143332325370426,Southeast
51079,163.4,102.8,37189,31967,5,37,4,0.002525499716126001,Southeast
122623,221.7,95.7,37191,41224,4,37,4,0.003922592009655611,Southeast
69340,91.9,43.8,37193,33438,5,37,4,0.001918084799538506,Southeast
81234,220.6,96.5,37195,38596,5,37,4,0.0029298077159809932,Southeast
38406,114.7,51.8,37197,39807,3,37,4,0.002056970265062751,Southeast
17818,57,35.3,37199,35703,6,37,4,0.004433718711415423,Southeast
2343,2.4,1.4,38001,35966,6,38,8,0.006828851899274435,West North Central
11066,7.4,3.8,38003,41773,6,38,8,0.006506416049159588,West North Central
6660,4.8,2.1,38005,30479,6,38,8,0.55,West North Central
783,0.7,0.4,38007,51923,6,38,8,0.0038314176245210726,West North Central
6429,3.9,2.6,38009,40227,6,38,8,0.021154145279203607,West North Central
3151,2.7,1.4,38011,48063,6,38,8,0.005712472231037766,West North Central
1968,1.8,1.2,38013,50800,6,38,8,0.007621951219512195,West North Central
81308,49.8,21.9,38015,53465,4,38,8,0.04173021104934324,West North Central
149778,84.9,38.5,38017,47600,4,38,8,0.012198053118615552,West North Central
3993,2.7,1.6,38019,48786,6,38,8,0.009266215877786126,West North Central
5289,4.7,2.3,38021,37179,6,38,8,0.005861221402911704,West North Central
2071,1.6,1.1,38023,48152,6,38,8,0.005311443746982134,West North Central
3536,1.8,1.1,38025,48707,6,38,8,0.12697963800904977,West North Central
2385,3.8,2.1,38027,38404,6,38,8,0.02431865828092243,West North Central
3550,2.4,1.4,38029,35615,6,38,8,0.003943661971830986,West North Central
3343,5.3,2.8,38031,41066,6,38,8,0.005982650314089142,West North Central
1680,1.7,1,38033,33333,6,38,8,0.005952380952380952,West North Central
66861,46.5,20.4,38035,44242,4,38,8,0.024782758259673052,West North Central
2394,1.4,1,38037,39500,6,38,8,0.011278195488721804,West North Central
2420,3.4,2.1,38039,40085,6,38,8,0.003305785123966942,West North Central
2477,2.2,1.2,38041,38393,6,38,8,0.020993136859103756,West North Central
2435,1.8,1.2,38043,34250,6,38,8,0.0024640657084188913,West North Central
4139,3.6,2,38045,46098,6,38,8,0.003865668035757429,West North Central
1990,2,1.2,38047,41741,6,38,8,0.004522613065326633,West North Central
5395,2.9,1.6,38049,36944,5,38,8,0.005560704355885079,West North Central
2809,2.9,1.9,38051,34904,6,38,8,0.004271982912068352,West North Central
6360,2.3,1.1,38053,48480,6,38,8,0.2220125786163522,West North Central
8962,4.2,2.6,38055,52922,6,38,8,0.06973889756750726,West North Central
8424,8.1,4.3,38057,60191,6,38,8,0.023266856600189935,West North Central
27471,14.3,6.3,38059,50591,4,38,8,0.03640202395253176,West North Central
7673,4.2,2.3,38061,53912,6,38,8,0.30600808028150656,West North Central
3126,3.2,2,38063,39071,6,38,8,0.009596928982725527,West North Central
1846,2.6,1.3,38065,62308,4,38,8,0.015167930660888408,West North Central
7413,6.6,3.4,38067,48502,6,38,8,0.01942533387292594,West North Central
4357,4.3,2.2,38069,37091,6,38,8,0.039017672710580674,West North Central
11451,9.6,4.7,38071,41792,6,38,8,0.08680464588245568,West North Central
5457,6.3,3.1,38073,46044,6,38,8,0.004214770020157596,West North Central
2470,2.8,1.6,38075,49583,5,38,8,0.004048582995951417,West North Central
16321,11.4,5.2,38077,47131,5,38,8,0.020219349304576924,West North Central
13937,15.4,5.9,38079,28265,6,38,8,0.7722608882829878,West North Central
3829,4.5,2.3,38081,49318,6,38,8,0.005223295899712719,West North Central
1321,1.4,0.9,38083,37727,6,38,8,0.010598031794095382,West North Central
4153,3.8,1.2,38085,30990,4,38,8,0.8408379484709848,West North Central
727,0.6,0.4,38087,43625,6,38,8,0.022008253094910592,West North Central
24199,18.1,8,38089,49536,5,38,8,0.009917765196908963,West North Central
1975,2.8,1.6,38091,44191,6,38,8,0.011645569620253165,West North Central
21100,9.5,4.4,38093,44620,5,38,8,0.014218009478672985,West North Central
2246,2.2,1.4,38095,43684,6,38,8,0.021816562778272486,West North Central
8121,9.4,4.4,38097,44290,6,38,8,0.007880802856791035,West North Central
11119,8.7,4.3,38099,44139,6,38,8,0.015109272416584225,West North Central
61675,30.6,13.3,38101,48793,5,38,8,0.026428860964734496,West North Central
4207,3.3,2,38103,40136,6,38,8,0.0030900879486570002,West North Central
22398,10.8,5,38105,55396,5,38,8,0.040137512277881954,West North Central
28550,48.9,22.2,39001,32791,6,39,5,0.0037828371278458843,Central
106331,264.2,111.8,39003,43632,4,39,5,0.001946751182627832,Central
53139,125.6,52.3,39005,44542,5,39,5,0.0016748527446884586,Central
101497,144.6,65.7,39007,42139,5,39,5,0.002374454417371942,Central
64757,128.6,52.4,39009,31559,5,39,5,0.0025016600521951295,Central
45949,114.5,48.8,39011,52018,5,39,5,0.0018281137783194411,Central
70400,132.3,61,39013,38320,4,39,5,0.00125,Central
44846,91.5,39.4,39015,45887,2,39,5,0.0016723899567408465,Central
368130,788.2,317.5,39017,54788,2,39,5,0.002091652405400266,Central
28836,73.1,34.7,39019,43148,3,39,5,0.002670273269524206,Central
40097,93.5,39.1,39021,49246,5,39,5,0.0035663515973763625,Central
138333,348,154.5,39023,44141,4,39,5,0.002537355511700028,Central
197363,436.5,178.4,39025,58472,2,39,5,0.0020419227514782406,Central
42040,102.9,44.4,39027,46261,5,39,5,0.002283539486203616,Central
107841,202.7,88.5,39029,39502,5,39,5,0.0018731280310827977,Central
36901,65.4,29.3,39031,39469,5,39,5,0.0021950624644318582,Central
43784,109,50.2,39033,41228,5,39,5,0.0013703636031427006,Central
1280122(r47421),2800,1360,39035,43603,1,39,5,0.0020138705529629207,Central
52959,88.5,38,39037,44280,5,39,5,0.001529485073358636,Central
39037,94.9,40.7,39039,44480,5,39,5,0.002510438814458078,Central
174214,393.2,149.8,39041,87908,2,39,5,0.0014464968372231853,Central
77079,306.4,150.4,39043,46593,5,39,5,0.003009898934859041,Central
146156,289.8,116.3,39045,56796,2,39,5,0.0021141793699882318,Central
29030,71.4,31.2,39047,39599,5,39,5,0.002307957285566655,Central
1163414,2186.1,990.6,39049,49087,1,39,5,0.0024514059483554435,Central
42698,105.3,42.9,39051,50717,3,39,5,0.002904117288865989,Central
30934,66.3,29.8,39053,37409,5,39,5,0.0038145729617896167,Central
93389(r47449),233.4,91.4,39055,65663,2,39,5,8.030924412939425e-4,Central
161573,390.5,164.9,39057,56679,3,39,5,0.002648957437195571,Central
40087,76.8,36.8,39059,37573,5,39,5,0.0024945743008955522,Central
802374,1976.7,929.7,39061,48234,1,39,5,0.0020152696872032245,Central
74782,140.7,62.4,39063,49070,5,39,5,0.0022331577117488165,Central
32058,68.1,27.8,39065,41343,6,39,5,0.0016220600162206002,Central
15864,39.4,20.3,39067,35363,6,39,5,0.0010085728693898135,Central
28215,67.8,28.8,39069,48367,6,39,5,0.0031543505227715754,Central
43589,78.8,35,39071,39844,6,39,5,0.002546514028768726,Central
29380,69.7,31.8,39073,39586,2,39,5,0.0032675289312457455,Central
42366,100.3,32.3,39075,43533,6,39,5,6.845111646131332e-4,Central
59626,121.3,51.3,39077,47058,5,39,5,0.0021299433133196927,Central
33225,79,34.7,39079,34044,5,39,5,0.0036117381489841984,Central
69709,170.7,80.4,39081,37527,4,39,5,0.0013771535956619663,Central
60921,115.9,47.8,39083,45655,5,39,5,0.002019008223765204,Central
230041(r47726),1011.2,444.9,39085,54896,2,39,5,0.00118674497154855,Central
62450,137.7,60.9,39087,36461,3,39,5,0.0019375500400320256,Central
166492,243.9,101.5,39089,53291,2,39,5,0.00277490810369267,Central
45858,100,50.6,39091,46493,5,39,5,0.002507741288324829,Central
301356,613.6,258.7,39093,52066,2,39,5,0.002930089329563705,Central
441815,1296.2,594.5,39095,42072,3,39,5,0.003053314169958014,Central
43435,93.2,34.2,39097,50533,2,39,5,0.0024174053182917004,Central
238823,580.2,271.7,39099,40123,3,39,5,0.002055915887498273,Central
66501,164.7,68.9,39101,40511,5,39,5,0.001699222568081683,Central
172332,409,164.2,39103,66193,2,39,5,0.0014332799480073347,Central
23770,55.3,26,39105,33407,6,39,5,0.0022717711400925536,Central
40814,88.3,38.1,39107,49719,5,39,5,0.0024746410545401086,Central
102506,252.1,108.8,39109,51507,3,39,5,0.0018437945095896825,Central
14642,32.1,16.6,39111,37030,6,39,5,0.0011610435732823385,Central
535153,1159.5,552,39113,43965,3,39,5,0.002320831612641618,Central
15054,36.2,19,39115,34962,6,39,5,0.0034542314335060447,Central
34827,85.8,34.9,39117,49891,2,39,5,0.0012921009561547075,Central
86074,129.5,57.3,39119,39538,5,39,5,0.002172549201849571,Central
14645,36.8,15.2,39121,39500,6,39,5,0.0028678729941959713,Central
41428,162.5,109.5,39123,53463,5,39,5,0.0016172636863956743,Central
19614,47.1,21,39125,46459,6,39,5,0.0033139594167431426,Central
36058,88.4,37.3,39127,42388,2,39,5,0.0024127794109490264,Central
55698,111.1,42.4,39129,49262,2,39,5,0.001939028331358397,Central
28709,65.2,28.3,39131,35912,6,39,5,0.0052248423839214185,Central
161419,331.2,138.4,39133,50447,3,39,5,0.0018337370445858294,Central
42270,99.7,42.2,39135,49780,6,39,5,0.0021764845043766266,Central
34499,71.5,28.5,39137,56573,6,39,5,0.0021449897098466623,Central
124475,251.3,110.2,39139,42664,4,39,5,0.0019280980116489256,Central
78064,113.3,46.6,39141,42626,5,39,5,0.002971920475507276,Central
60944,149.2,64.6,39143,48056,5,39,5,0.0021659228143869782,Central
79499,130.3,56,39145,32812,5,39,5,0.005459188165888879,Central
56745,103,43.8,39147,42573,5,39,5,0.0019208740858225393,Central
49423,121.2,49.5,39149,48475,5,39,5,0.001578212573093499,Central
375586,652.9,287.2,39151,44941,3,39,5,0.0025586683209704304,Central
541781,1312.6,593.8,39153,47926,3,39,5,0.0018734507116344057,Central
210312(r47792),340.1,155.5,39155,42296,3,39,5,0.0017117425539198905,Central
92582,163.1,70.8,39157,42081,5,39,5,0.0025058866734354412,Central
52300,121.1,45,39159,68452,2,39,5,0.002275334608030593,Central
28744,70.3,30.8,39161,44415,5,39,5,0.0014611745059838574,Central
13435,32.6,15.3,39163,34242,6,39,5,0.003721622627465575,Central
212693,530,201.2,39165,71274,2,39,5,0.0016032497543407634,Central
61778,97.8,44.9,39167,41654,5,39,5,0.002185243937971446,Central
114520,206.4,82.6,39169,48375,5,39,5,0.001597974152986378,Central
37642,89.4,39.6,39171,44538,6,39,5,0.0022581159343286754,Central
125488,203.3,86.5,39173,53298,3,39,5,0.002279102384291725,Central
22615,55.6,24.3,39175,47216,6,39,5,0.0016360822462967058,Central
22683,39.6,15.9,40001,29811,6,40,6,0.4330555922937883,South
5642,6.5,3.2,40003,42500,6,40,6,0.02871322226160936,South
14182,14.5,6.5,40005,31179,6,40,6,0.13848540403328163,South
5636,3.1,1.5,40007,49743,6,40,6,0.010823278921220723,South
22119,24.5,10.7,40009,43642,5,40,6,0.027804150278041503,South
11943,12.9,5.6,40011,41421,6,40,6,0.07954450305618353,South
42416,46.9,21.7,40013,37230,5,40,6,0.12947944172010561,South
29600,23.2,10.3,40015,36413,6,40,6,0.24533783783783783,South
115541,128.9,51.1,40017,60489,2,40,6,0.0480262417669918,South
47557,57.8,25.7,40019,38385,5,40,6,0.08934541707845323,South
46987,62.7,28.6,40021,32322,5,40,6,0.3402430459488795,South
15205,19.7,9.8,40023,27549,6,40,6,0.16468267017428478,South
2475,1.3,0.9,40025,34096,6,40,6,0.007676767676767677,South
255755,474.7,194.6,40027,52688,2,40,6,0.04683388399053782,South
5925,11.5,5.4,40029,31764,6,40,6,0.1670886075949367,South
124098,116.1,47.5,40031,44012,4,40,6,0.058550500410965524,South
6193,9.8,4.8,40033,44144,4,40,6,0.08897141934442113,South
15029,19.7,8.9,40035,39836,6,40,6,0.20367289906181382,South
69967,73.6,31.3,40037,42314,3,40,6,0.10006145754427087,South
27469,27.8,12.3,40039,42108,5,40,6,0.06341694273544723,South
41487,56.2,33.6,40041,34383,6,40,6,0.22361221587485236,South
4810,4.8,2.4,40043,39940,6,40,6,0.05758835758835759,South
4151,3.4,1.9,40045,43032,6,40,6,0.016140688990604675,South
60580,57.2,25.3,40047,40636,5,40,6,0.022730274017827665,South
27576,34.4,16,40049,37785,6,40,6,0.07818392805337974,South
52431,47.6,20.2,40051,45260,2,40,6,0.05418550094409796,South
4527,4.5,2.5,40053,42043,6,40,6,0.01877623149988955,South
6239,9.8,4.3,40055,35096,6,40,6,0.02676711011380029,South
2922,5.4,2.9,40057,31679,6,40,6,0.013347022587268994,South
3685,3.5,1.8,40059,39946,6,40,6,0.007598371777476255,South
12769,22.1,10.5,40061,37474,6,40,6,0.15890046205654318,South
14003,17.4,7.7,40063,32677,6,40,6,0.18203242162393773,South
26446,32.9,15,40065,41437,5,40,6,0.018112379944036906,South
6472,8.5,4.5,40067,32750,6,40,6,0.06180469715698393,South
10957,17,8,40069,34556,6,40,6,0.1553344893675276,South
46562,50.6,23.6,40071,39505,5,40,6,0.09634465873459044,South
15034,16.7,7.1,40073,49104,6,40,6,0.030929892244246374,South
9446,9.3,5.1,40075,32565,6,40,6,0.0658479779800974,South
11154,15.4,6.9,40077,42639,6,40,6,0.2043213197059351,South
50384,31.7,13.5,40079,36335,3,40,6,0.12265798666243252,South
34273,36,16,40081,42282,2,40,6,0.06471566539258308,South
41848,56.3,23.1,40083,48683,2,40,6,0.03297648633148537,South
9423,18.3,8.8,40085,41629,6,40,6,0.06218826276132866,South
34506,60.5,24.5,40087,53708,2,40,6,0.0642786761722599,South
33151,17.9,8.4,40089,31082,6,40,6,0.15133781786371453,South
20252,32.7,21.6,40091,30620,6,40,6,0.18546316413193759,South
7527,7.9,3.8,40093,46748,6,40,6,0.019795403215092336,South
15840,42.7,27,40095,40419,6,40,6,0.09678030303030304,South
41259,63,29.4,40097,41228,6,40,6,0.2138442521631644,South
13488,32.4,16.2,40099,40870,6,40,6,0.12144128113879003,South
70990,87.6,38.1,40101,37002,5,40,6,0.17471474855613467,South
11561,15.8,7.3,40103,39515,6,40,6,0.08511374448577112,South
10536,18.6,8.5,40105,37500,6,40,6,0.19134396355353075,South
12191,19.7,8.5,40107,33286,6,40,6,0.19694856861619228,South
718633,1013.8,451.2,40109,42916,1,40,6,0.034953863794175886,South
40069,57.5,25.7,40111,37820,3,40,6,0.16286905088721954,South
47472,21.1,9.4,40113,41125,3,40,6,0.14446410515672398,South
31848,67.6,29.9,40115,35483,5,40,6,0.18861466968098467,South
16577,29.2,13.6,40117,40059,3,40,6,0.1161850757073053,South
77350,113,49.6,40119,34752,5,40,6,0.046929541047188106,South
45837,35.1,17.3,40121,39245,5,40,6,0.13766171433558042,South
37492,52,23,40123,37484,5,40,6,0.1736903872826203,South
69442,88.2,37,40125,40085,5,40,6,0.12904294231156938,South
11572,8.3,4.4,40127,26742,6,40,6,0.17602834427929484,South
3647,3.2,1.7,40129,48917,6,40,6,0.05840416780915821,South
86905,128.6,52,40131,57443,3,40,6,0.13097060008054773,South
25482,40.3,18.4,40133,32985,6,40,6,0.182010831174947,South
42391,63,27.7,40135,36357,3,40,6,0.20796867259559812,South
45048,51.8,23.7,40137,43524,5,40,6,0.050745871070857755,South
20640,10.1,4,40139,44623,5,40,6,0.013032945736434109,South
7992,9.2,4.7,40141,29832,6,40,6,0.03428428428428428,South
603403,1058.1,470.7,40143,45613,3,40,6,0.06031126792541635,South
73085,130.1,52.9,40145,55487,3,40,6,0.0999247451597455,South
50976,122.7,56.4,40147,44823,5,40,6,0.10293079096045198,South
11629,11.6,5.5,40149,43039,6,40,6,0.030355146616218076,South
8878,6.9,3.5,40151,48076,6,40,6,0.023991890065330028,South
20081,16.2,7.1,40153,49672,5,40,6,0.027986654051093074,South
16134,5.3,2.9,41001,39704,6,41,10,0.011218544688236024,Northwest
85579,126.6,53.6,41003,48012,4,41,10,0.007326563759800886,Northwest
375992,201,83.9,41005,62007,2,41,10,0.008303368156769292,Northwest
37039,44.7,26,41007,42223,5,41,10,0.00977348200545371,Northwest
49351,75.1,31.5,41009,55199,2,41,10,0.013292537131973009,Northwest
63043,39.5,19.2,41011,37491,5,41,10,0.02520501879669432,Northwest
20978,7,3.4,41013,46059,5,41,10,0.014396033940318428,Northwest
22364,13.7,7.8,41015,37469,5,41,10,0.019048470756573063,Northwest
157733,52.3,26.6,41017,53071,4,41,10,0.009186409945921271,Northwest
107667,21.4,9.7,41019,39711,5,41,10,0.018139262726740785,Northwest
1871,1.6,1,41021,42148,6,41,10,0.010154997327632281,Northwest
7445,1.6,1,41023,35974,6,41,10,0.012222968435191404,Northwest
7422,0.7,0.4,41025,39036,6,41,10,0.03125842091080571,Northwest
22346,42.8,17.8,41027,51307,5,41,10,0.008099883648080194,Northwest
203206,73,32.7,41029,44142,4,41,10,0.01174177927817092,Northwest
21720,12.2,5.5,41031,41425,6,41,10,0.16883057090239412,Northwest
82713,50.4,23.2,41033,38035,4,41,10,0.013697967671345497,Northwest
66380,11.2,5.5,41035,41818,5,41,10,0.04118710454956312,Northwest
7895,1,0.5,41037,41105,6,41,10,0.02089930335655478,Northwest
351715,77.2,34.3,41039,42923,3,41,10,0.01157186926915258,Northwest
46034,47,31.2,41041,39738,5,41,10,0.03453968805665378,Northwest
116672,50.9,21.3,41043,45832,4,41,10,0.012753702687877125,Northwest
31313,3.2,1.2,41045,39144,5,41,10,0.01162456487720755,Northwest
315335,266.7,102.3,41047,46069,3,41,10,0.01572613252572661,Northwest
11173,5.5,2.2,41049,43902,5,41,10,0.012440705271636982,Northwest
735334,1704.9,753.2,41051,49618,1,41,10,0.010641422809226827,Northwest
75403,101.8,40.9,41053,50975,3,41,10,0.021431508030184475,Northwest
1765,2.1,1.1,41055,41354,6,41,10,0.01643059490084986,Northwest
25250,22.9,16.7,41057,39412,6,41,10,0.010297029702970298,Northwest
75889,23.6,9.2,41059,45861,5,41,10,0.03507754747064792,Northwest
25748,12.6,5.6,41061,42162,5,41,10,0.011224172751281652,Northwest
7008,2.2,1.3,41063,41116,6,41,10,0.006421232876712328,Northwest
25213,10.6,4.8,41065,42133,5,41,10,0.044302542339269425,Northwest
529710,731.4,293.3,41067,62574,2,41,10,0.007432368654546827,Northwest
1441,0.8,0.5,41069,33403,6,41,10,0.012491325468424705,Northwest
99193,138.6,51.8,41071,52485,2,41,10,0.015323661951952255,Northwest
101407,195.5,78.7,42001,56529,4,42,3,0.002100446714723836,Northeast
1223348,1675.6,807,42003,47961,1,42,3,0.0013912639739469064,Northeast
68941,105.5,49.8,42005,42752,2,42,3,6.527320462424392e-4,Northeast
